date,price,house_id,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,location_type,distance_miles
2015-02-12,880000.0,1237500577,1237500577,4.0,2.5,3550.0,8618.0,2.0,0.0,0.0,3,10,3550.0,0.0,2007,0.0,98052,47.6776,-122.161,1310.0,9746.0,Urban,9.369690769525775
2014-10-13,577450.0,6382500084,6382500084,3.0,3.0,1730.0,1755.0,3.0,,0.0,3,8,1730.0,0.0,2014,,98117,47.6944,-122.377,1830.0,1804.0,Urban,6.442816686146356
2015-04-30,405000.0,3023000410,3023000410,5.0,2.75,2400.0,4900.0,2.0,0.0,0.0,3,8,2400.0,0.0,2011,0.0,98038,47.355,-122.057,2110.0,5696.0,Urban,21.594372855984464
2014-07-07,510000.0,2767601752,2767601752,3.0,2.5,1420.0,1237.0,3.0,0.0,0.0,3,8,1420.0,0.0,2014,0.0,98107,47.674,-122.387,1510.0,2501.0,Urban,5.336713787443723
2014-08-12,465000.0,2771604196,2771604196,2.0,1.5,1220.0,1120.0,2.5,0.0,0.0,3,8,1110.0,110.0,2008,,98199,47.6374,-122.388,2010.0,3175.0,Urban,3.3801758807143463
2014-07-07,1300000.0,1778500620,1778500620,4.0,2.25,2360.0,4000.0,2.0,0.0,0.0,3,9,2360.0,0.0,2013,0.0,98112,47.6198,-122.289,3040.0,4400.0,Urban,2.2166923489125216
2015-04-08,609000.0,1823059241,1823059241,4.0,3.5,3990.0,11270.0,2.0,0.0,3.0,3,9,2930.0,1060.0,2007,0.0,98055,47.488,-122.225,1980.0,11328.0,Urban,9.57374082364732
2014-09-11,336000.0,9267200062,9267200062,3.0,2.5,1260.0,1211.0,3.0,0.0,0.0,3,8,1260.0,0.0,2004,0.0,98103,47.6969,-122.343,1270.0,1211.0,Urban,6.2876541427257235
2015-01-08,375000.0,3278606110,3278606110,3.0,2.5,1580.0,2407.0,2.0,0.0,0.0,3,8,1580.0,0.0,2013,0.0,98126,47.5455,-122.368,1580.0,2212.0,Urban,4.51574349442886
2014-12-04,294500.0,1657530180,1657530180,3.0,2.5,1760.0,2688.0,2.0,0.0,0.0,3,7,1760.0,0.0,2005,0.0,98059,47.4903,-122.166,1760.0,2329.0,Urban,11.142072513260635
2014-11-25,925000.0,2754700035,2754700035,5.0,3.5,3420.0,4216.0,2.0,0.0,0.0,3,9,2520.0,900.0,2008,0.0,98115,47.6799,-122.304,1420.0,4500.0,Urban,5.257832154181101
2014-12-15,730000.0,2568200120,2568200120,5.0,2.75,2870.0,6593.0,2.0,0.0,0.0,3,9,2870.0,,2006,0.0,98052,47.7075,-122.102,3150.0,6593.0,Urban,12.793883648706515
2014-09-19,280000.0,6601200040,6601200040,4.0,2.5,1934.0,5677.0,2.0,0.0,0.0,3,8,1934.0,0.0,2013,0.0,98001,47.2602,-122.252,1919.0,5049.0,Urban,24.19913647987827
2014-08-15,500000.0,2767601750,2767601750,3.0,1.5,1220.0,962.0,3.0,0.0,0.0,3,8,1220.0,,2014,0.0,98107,47.674,-122.387,1510.0,2501.0,Urban,5.336713787443723
2014-05-16,379950.0,6163900628,6163900628,3.0,3.25,1860.0,1787.0,3.0,0.0,0.0,3,8,1860.0,0.0,2007,0.0,98155,47.7563,-122.316,1830.0,1787.0,Urban,10.398555758919048
2015-03-23,605000.0,1689401526,1689401526,3.0,2.5,1500.0,1119.0,3.0,0.0,2.0,3,7,1110.0,,2008,,98109,47.6327,-122.346,1500.0,1057.0,Urban,1.9421635189035353
2015-05-01,720000.0,8725950360,8725950360,2.0,1.75,1570.0,1108.0,3.0,,0.0,3,9,1570.0,0.0,2007,,98004,47.6215,-122.2,1940.0,1160.0,Urban,6.2434186735860235
2014-11-03,549900.0,9826700697,9826700697,3.0,2.0,1280.0,960.0,2.0,0.0,0.0,3,9,1040.0,240.0,2014,0.0,98122,47.602,-122.311,1280.0,1173.0,Urban,1.0249713337527273
2015-01-21,427000.0,9578500180,9578500180,3.0,2.5,3192.0,5653.0,2.0,0.0,0.0,3,8,3192.0,0.0,2014,0.0,98023,47.2956,-122.35,3000.0,5134.0,Urban,21.47800086750391
2014-10-28,492000.0,9826700707,9826700707,3.0,2.5,1690.0,1479.0,3.0,0.0,0.0,3,8,1420.0,270.0,2005,0.0,98122,47.6022,-122.311,1280.0,1253.0,Urban,1.021142693012648
2014-05-05,419190.0,8138870530,8138870530,2.0,2.5,1590.0,1426.0,2.0,0.0,0.0,3,8,1590.0,0.0,2014,0.0,98029,47.5441,-122.013,1590.0,1426.0,Urban,15.481311875812631
2014-11-12,650000.0,4188300180,4188300180,3.0,2.5,2870.0,7288.0,2.0,0.0,0.0,3,9,2870.0,0.0,2012,0.0,98011,47.7745,-122.225,2870.0,5998.0,Urban,12.651137555193587
2014-11-24,379950.0,5416510530,5416510530,4.0,2.5,2580.0,4818.0,2.0,0.0,0.0,3,8,2580.0,0.0,2005,,98038,47.3607,-122.038,2570.0,5386.0,Urban,21.82575629843222
2014-07-28,269800.0,4181200540,4181200540,4.0,2.75,1830.0,3420.0,2.0,0.0,0.0,3,8,1830.0,0.0,2012,0.0,98198,47.366,-122.308,1813.0,3420.0,Urban,16.635345588260865
2014-08-13,407000.0,2222059154,2222059154,4.0,2.5,2927.0,6000.0,2.0,0.0,0.0,3,7,2927.0,0.0,2011,0.0,98042,47.3737,-122.16,2533.0,6000.0,Urban,17.962692124863253
2015-04-15,580000.0,8032700072,8032700072,3.0,1.5,1320.0,1250.0,3.0,0.0,0.0,3,8,1320.0,0.0,2008,,98103,47.6536,-122.341,1560.0,1694.0,Urban,3.301342279306202
2015-01-16,389700.0,7203140220,7203140220,3.0,2.5,1720.0,3581.0,2.0,0.0,0.0,3,7,1720.0,0.0,2011,0.0,98053,47.6861,-122.013,1720.0,3600.0,Urban,15.847364970665804
2015-03-11,110000.0,1278000210,1278000210,2.0,1.0,828.0,4524.0,1.0,0.0,0.0,3,6,828.0,0.0,1968,20070.0,98001,47.2655,-122.244,828.0,5402.0,Urban,23.898942923985842
2014-07-31,230000.0,6058600220,6058600220,3.0,1.5,1040.0,1264.0,2.0,0.0,0.0,3,9,900.0,140.0,2015,0.0,98144,47.5951,-122.301,1350.0,3000.0,Urban,1.639483006042514
2014-09-18,295500.0,3679400484,3679400484,3.0,2.5,1410.0,1332.0,2.0,0.0,0.0,3,7,960.0,450.0,2014,0.0,98108,47.5683,-122.314,1410.0,1343.0,Urban,2.751300211406942
2014-10-07,860000.0,3825310180,3825310180,4.0,4.5,4040.0,8400.0,2.0,0.0,0.0,3,9,3220.0,820.0,2006,0.0,98052,47.7067,-122.131,3940.0,8400.0,Urban,11.65447088309505
2014-07-08,812000.0,3630220180,3630220180,4.0,3.5,3370.0,3634.0,2.0,0.0,0.0,3,9,2750.0,620.0,2007,0.0,98029,47.5519,-122.001,3200.0,3650.0,Urban,15.882531217381702
2014-06-05,324500.0,3336500180,3336500180,3.0,2.5,1660.0,3990.0,2.0,0.0,0.0,3,7,1660.0,0.0,2009,0.0,98118,47.5298,-122.268,1670.0,4050.0,Urban,6.066222192906881
2015-03-26,193000.0,2781270530,2781270530,2.0,1.75,910.0,2550.0,1.0,0.0,0.0,3,6,910.0,0.0,2004,0.0,98038,47.3494,-122.022,1310.0,2550.0,Urban,22.903888365039172
2014-05-22,355000.0,993001563,993001563,3.0,2.25,1280.0,959.0,3.0,0.0,0.0,3,8,1280.0,0.0,2005,0.0,98103,47.6914,-122.343,1130.0,1126.0,Urban,5.908938542177479
2014-06-14,525000.0,9578060540,9578060540,4.0,2.75,2360.0,4924.0,2.0,0.0,0.0,3,8,2360.0,0.0,2008,0.0,98028,47.7737,-122.235,2360.0,4670.0,Urban,12.423822847810104
2015-02-27,370950.0,2222059052,2222059052,3.0,2.5,2529.0,9653.0,2.0,0.0,0.0,3,7,2529.0,0.0,2012,,98042,47.3738,-122.161,2533.0,6125.0,Urban,17.935664117994314
2014-11-07,1240000.0,1239400650,1239400650,4.0,3.5,4700.0,10183.0,1.0,0.0,2.0,3,11,2660.0,2040.0,2002,0.0,98033,47.6728,-122.189,3770.0,9000.0,Urban,8.097202164585036
2014-09-18,888990.0,293070120,293070120,4.0,2.75,3540.0,5500.0,2.0,0.0,0.0,3,9,3540.0,0.0,2014,,98074,47.6181,-122.056,3540.0,5500.0,Urban,12.887498693187183
2015-03-19,705000.0,1176001117,1176001117,3.0,2.5,1580.0,1321.0,2.0,0.0,2.0,3,8,1080.0,500.0,2014,0.0,98107,47.6688,-122.402,1530.0,1357.0,Urban,5.4131082785675755
2014-08-26,268000.0,7889601165,7889601165,3.0,2.5,1700.0,2250.0,2.0,0.0,0.0,3,7,1700.0,0.0,2014,0.0,98168,47.4914,-122.334,1520.0,4500.0,Urban,7.932897696615173
2014-05-07,305450.0,7227801581,7227801581,3.0,2.5,1600.0,3573.0,2.0,0.0,0.0,3,7,1600.0,0.0,2013,0.0,98056,47.507,-122.181,1500.0,11089.0,Urban,9.830046000416846
2014-07-03,399900.0,9895000040,9895000040,2.0,1.75,1410.0,1005.0,1.5,0.0,0.0,3,9,900.0,510.0,2011,0.0,98027,47.5446,-122.018,1440.0,1188.0,Urban,15.247759447973467
2014-12-29,495000.0,9528102993,9528102993,3.0,1.5,1580.0,1228.0,3.0,0.0,0.0,3,8,1580.0,0.0,2014,0.0,98115,47.6765,-122.32,1580.0,3605.0,Urban,4.890115221818314
2014-11-04,857326.0,3746700120,3746700120,3.0,3.5,3940.0,11632.0,2.0,0.0,0.0,3,10,3940.0,0.0,2014,0.0,98166,47.438,-122.344,2015.0,11632.0,Urban,11.635471038168589
2014-09-11,845950.0,745530040,745530040,5.0,2.75,4450.0,9600.0,2.0,0.0,0.0,3,9,3650.0,800.0,2014,0.0,98011,47.7336,-122.21,4000.0,9750.0,Urban,10.477173147728221
2014-06-10,303210.0,7299600180,7299600180,4.0,2.5,2009.0,5000.0,2.0,0.0,0.0,3,8,2009.0,0.0,2014,0.0,98092,47.2577,-122.198,2009.0,5182.0,Urban,24.882918613373075
2014-10-15,343000.0,2149800278,2149800278,6.0,5.0,2732.0,7655.0,2.0,0.0,0.0,3,7,2732.0,0.0,2009,0.0,98002,47.3045,-122.211,3078.0,69993.0,Urban,21.6008964538459
2014-07-16,300000.0,2517000650,2517000650,3.0,2.5,2090.0,4590.0,2.0,0.0,0.0,3,7,2090.0,0.0,2005,0.0,98042,47.3992,-122.163,2190.0,4060.0,Urban,16.336705029918864
2014-11-22,334900.0,6021503708,6021503708,2.0,2.5,980.0,1013.0,3.0,0.0,0.0,3,8,980.0,0.0,2008,,98117,47.6844,-122.387,980.0,1023.0,Urban,5.977355366528854
2015-04-16,477500.0,8559300120,8559300120,5.0,3.5,2815.0,5619.0,2.0,0.0,0.0,3,9,2815.0,0.0,2012,,98055,47.4299,-122.207,2583.0,5295.0,Urban,13.508491679866514
2014-06-18,820000.0,3305100230,3305100230,4.0,2.5,3170.0,8523.0,2.0,0.0,0.0,3,9,3170.0,0.0,2008,,98033,47.6854,-122.184,3230.0,8523.0,Urban,8.802290730107579
2014-08-05,580000.0,2135200155,2135200155,5.0,3.25,3030.0,7410.0,2.0,0.0,0.0,3,8,2150.0,880.0,2014,0.0,98106,47.553,-122.354,2020.0,7410.0,Urban,3.8150883932411284
2014-07-22,350000.0,2919700109,2919700109,2.0,2.5,1280.0,940.0,2.0,0.0,0.0,3,8,1060.0,220.0,2006,0.0,98103,47.6904,-122.364,1290.0,2900.0,Urban,6.004526892379272
2015-02-26,910000.0,8725950220,8725950220,3.0,2.5,2030.0,1160.0,3.0,0.0,0.0,3,9,1970.0,60.0,2007,0.0,98004,47.6213,-122.2,1950.0,1160.0,Urban,6.241105090838272
2014-06-26,414000.0,1776230220,1776230220,3.0,2.5,2490.0,4540.0,2.5,0.0,0.0,3,8,2490.0,0.0,2012,0.0,98059,47.5051,-122.155,2640.0,3844.0,Urban,10.81686282767395
2015-03-30,525000.0,9211010230,9211010230,3.0,2.5,3030.0,4500.0,2.0,0.0,0.0,3,8,3030.0,0.0,2009,0.0,98059,47.4944,-122.15,3030.0,4501.0,Urban,11.480467069378868
2015-04-09,650000.0,1972201772,1972201772,2.0,2.5,1470.0,690.0,3.0,0.0,3.0,3,8,1470.0,0.0,2008,,98103,47.6523,-122.346,1480.0,1284.0,Urban,3.2504969911212096
2014-12-10,450000.0,9268851320,9268851320,3.0,2.25,1620.0,997.0,2.5,0.0,0.0,3,8,1540.0,80.0,2012,0.0,98027,47.5394,-122.027,1620.0,1068.0,Urban,14.953021785268186
2014-05-16,1270000.0,1424059154,1424059154,4.0,3.0,5520.0,8313.0,2.0,0.0,3.0,3,9,3570.0,1950.0,2008,0.0,98006,47.5655,-122.129,3770.0,8278.0,Urban,9.874464815107991
2015-04-12,699000.0,626059365,626059365,3.0,3.5,3200.0,10344.0,2.0,0.0,0.0,3,10,3200.0,0.0,2007,0.0,98011,47.7636,-122.216,2550.0,20152.0,Urban,12.14302920010696
2014-07-23,899000.0,3885802136,3885802136,4.0,2.5,2580.0,3943.0,2.0,,0.0,3,8,2580.0,0.0,2013,0.0,98033,47.6853,-122.21,1700.0,5772.0,Urban,7.885472745669343
2014-08-08,353500.0,7967000150,7967000150,4.0,3.0,2050.0,4000.0,2.0,0.0,0.0,3,8,2050.0,0.0,2014,0.0,98001,47.3523,-122.275,2050.0,4000.0,Urban,17.745370865003423
2014-06-26,782900.0,8562790150,8562790150,4.0,3.25,3060.0,3898.0,2.0,0.0,0.0,3,10,2300.0,760.0,2014,,98027,47.5311,-122.073,2920.0,3448.0,Urban,13.146846488474184
2015-04-28,529000.0,1226039124,1226039124,2.0,2.0,1540.0,9714.0,2.0,0.0,0.0,3,8,1540.0,0.0,2008,,98177,47.7628,-122.359,1840.0,8179.0,Urban,10.892793262231267
2015-04-16,514700.0,2767704251,2767704251,3.0,3.25,1310.0,1072.0,2.0,,0.0,3,8,1060.0,250.0,2008,,98107,47.6744,-122.374,1160.0,1266.0,Urban,5.100252384339918
2015-05-06,388598.0,255460330,255460330,3.0,2.5,2370.0,4200.0,2.0,,0.0,3,8,2370.0,0.0,2014,0.0,98038,47.3699,-122.019,2370.0,4370.0,Urban,21.916192521383515
2015-02-27,415000.0,291310610,291310610,3.0,2.25,1445.0,1512.0,2.0,,0.0,3,7,1300.0,145.0,2004,0.0,98027,47.5341,-122.069,1445.0,1082.0,Urban,13.238674558427917
2015-04-07,521500.0,9126101121,9126101121,3.0,2.25,1450.0,1619.0,2.0,0.0,0.0,3,8,1140.0,310.0,2006,0.0,98122,47.6076,-122.304,1580.0,3472.0,Urban,1.3126506296378986
2014-08-20,580000.0,9274200322,9274200322,3.0,2.5,1740.0,1236.0,3.0,0.0,2.0,3,8,1740.0,,2008,0.0,98116,47.5891,-122.387,1740.0,1280.0,Urban,2.8177536491560957
2014-06-30,882566.0,6666830230,6666830230,4.0,2.5,3560.0,5265.0,3.0,0.0,0.0,3,8,3560.0,0.0,2014,0.0,98052,47.7047,-122.113,3220.0,4892.0,Urban,12.260285928521375
2015-04-08,525000.0,1604601803,1604601803,3.0,2.75,2130.0,1400.0,2.0,0.0,0.0,3,9,1080.0,1050.0,2010,0.0,98118,47.5661,-122.29,1880.0,3132.0,Urban,3.395162047923659
2014-12-01,515000.0,7702080150,7702080150,5.0,2.75,2980.0,4502.0,2.0,0.0,0.0,3,9,2980.0,0.0,2007,0.0,98028,47.7698,-122.235,2850.0,4501.0,Urban,12.1732357697867
2015-03-24,757500.0,3895100039,3895100039,4.0,2.5,3420.0,6845.0,2.0,0.0,0.0,3,9,3420.0,0.0,2009,,98052,47.6777,-122.156,2800.0,5715.0,Urban,9.571927914555317
2014-10-02,284000.0,7697000150,7697000150,3.0,2.5,1660.0,4083.0,2.0,0.0,0.0,3,7,1660.0,0.0,2013,0.0,98038,47.3595,-122.045,1800.0,4087.0,Urban,21.686780742818815
2015-03-28,338500.0,8562780530,8562780530,2.0,2.25,1150.0,711.0,2.0,0.0,0.0,3,7,1150.0,0.0,2013,,98027,47.5323,-122.071,1150.0,748.0,Urban,13.200143395147574
2014-06-13,379500.0,291310180,291310180,3.0,2.25,1410.0,1287.0,2.0,0.0,0.0,3,7,1290.0,,2005,0.0,98027,47.5344,-122.068,1490.0,1435.0,Urban,13.274084210539764
2014-07-23,550000.0,1972205633,1972205633,3.0,2.0,1420.0,1369.0,2.5,0.0,0.0,3,9,1340.0,80.0,2007,0.0,98109,47.6472,-122.357,1540.0,2168.0,Urban,3.0611249202772743
2014-09-02,294900.0,3023000120,3023000120,3.0,2.5,1860.0,5025.0,2.0,0.0,0.0,3,8,1860.0,0.0,2010,0.0,98038,47.3557,-122.059,2000.0,5550.0,Urban,21.49993110830483
2014-06-09,345000.0,7548301056,7548301056,2.0,1.5,1340.0,1210.0,2.0,0.0,0.0,3,8,1120.0,220.0,2008,0.0,98144,47.588,-122.305,1340.0,1213.0,Urban,1.7821300896111505
2015-02-09,450000.0,9826701201,9826701201,2.0,1.5,1530.0,1012.0,2.0,0.0,0.0,3,8,1200.0,330.0,2005,0.0,98122,47.602,-122.306,1530.0,1425.0,Urban,1.2501251141400822
2015-04-15,420000.0,6300500476,6300500476,3.0,2.5,1509.0,1114.0,3.0,0.0,0.0,3,8,1509.0,0.0,2014,0.0,98133,47.7049,-122.34,1509.0,2431.0,Urban,6.829836327146692
2015-04-02,740000.0,2597490410,2597490410,3.0,2.5,2350.0,3798.0,2.0,0.0,0.0,3,8,2350.0,0.0,2013,,98029,47.543,-122.01,2020.0,3532.0,Urban,15.636932790970478
2015-02-20,286000.0,3448001411,3448001411,2.0,1.5,1010.0,825.0,3.0,0.0,0.0,3,7,1010.0,0.0,2007,0.0,98125,47.7124,-122.301,1128.0,1080.0,Urban,7.479543802367689
2015-03-17,870000.0,745530180,745530180,5.0,3.5,4495.0,10079.0,2.0,0.0,0.0,3,9,3580.0,915.0,2013,,98011,47.7339,-122.209,4495.0,10079.0,Urban,10.519849545307844
2014-11-14,727000.0,3879900753,3879900753,3.0,2.5,1580.0,991.0,3.0,0.0,0.0,3,9,1580.0,0.0,2009,0.0,98119,47.6276,-122.359,1610.0,1297.0,Urban,1.9381362767180645
2015-02-04,395000.0,2781230230,2781230230,4.0,3.0,2750.0,7965.0,2.0,0.0,0.0,3,9,2750.0,0.0,2012,0.0,98038,47.3479,-122.028,2750.0,6000.0,Urban,22.808889282193647
2014-08-05,535000.0,3629990180,3629990180,4.0,2.25,1890.0,3615.0,2.0,0.0,0.0,3,7,1890.0,0.0,2005,0.0,98029,47.5493,-121.999,1630.0,3280.0,Urban,16.016655384146738
2014-12-29,255000.0,9352900222,9352900222,3.0,2.25,1320.0,963.0,2.0,0.0,0.0,3,7,1040.0,280.0,2007,0.0,98106,47.5199,-122.357,1300.0,1285.0,Urban,6.075087196084203
2014-10-15,260000.0,7338220120,7338220120,4.0,2.5,2150.0,3721.0,2.0,0.0,0.0,3,8,2150.0,0.0,2006,,98002,47.3363,-122.217,2150.0,3721.0,Urban,19.408829680885994
2014-09-10,810000.0,325059287,325059287,4.0,2.5,3340.0,8384.0,2.0,0.0,0.0,3,9,3340.0,0.0,2014,0.0,98052,47.6761,-122.152,1560.0,9429.0,Urban,9.676356857102146
2014-12-01,359782.0,7203140360,7203140360,3.0,2.5,1850.0,3400.0,2.0,0.0,0.0,3,7,1850.0,0.0,2010,0.0,98053,47.6871,-122.014,1850.0,3400.0,Urban,15.827876443785785
2015-03-20,500000.0,6056110150,6056110150,2.0,2.5,1950.0,2162.0,2.0,0.0,0.0,3,9,1500.0,450.0,2012,0.0,98118,47.5622,-122.292,1800.0,2457.0,Urban,3.568793200728398
2014-10-27,1050000.0,7203230040,7203230040,5.0,3.25,4240.0,9588.0,2.0,0.0,0.0,3,9,4240.0,,2014,0.0,98053,47.6901,-122.018,4080.0,8425.0,Urban,15.728635604422662
2015-02-25,810000.0,8121100155,8121100155,4.0,3.5,2700.0,2868.0,2.0,0.0,0.0,3,11,1920.0,780.0,2006,0.0,98118,47.5685,-122.286,1430.0,3858.0,Urban,3.3766424385135108
2015-03-17,730000.0,6400700264,6400700264,4.0,2.5,2460.0,7930.0,2.0,0.0,0.0,3,8,2460.0,0.0,2005,0.0,98033,47.6684,-122.175,1850.0,9000.0,Urban,8.483712301013854
2015-03-17,327000.0,1760650880,1760650880,4.0,2.5,2110.0,3825.0,2.0,0.0,0.0,3,7,2110.0,0.0,2013,0.0,98042,47.359,-122.082,1950.0,3825.0,Urban,20.691899822978755
2014-11-10,370000.0,567000382,567000382,2.0,1.0,780.0,1133.0,2.0,0.0,0.0,3,7,780.0,0.0,2009,0.0,98144,47.5924,-122.295,1130.0,1270.0,Urban,1.9741700353785292
2014-11-13,2900000.0,6447300365,6447300365,5.0,4.0,5190.0,14600.0,2.0,0.0,1.0,3,11,5190.0,0.0,2013,0.0,98039,47.6102,-122.225,3840.0,19250.0,Urban,4.996941723751954
2014-12-10,365000.0,2622059197,2622059197,4.0,2.5,2420.0,8404.0,2.0,0.0,0.0,3,8,2420.0,0.0,2013,0.0,98042,47.372,-122.13,2440.0,4822.0,Urban,18.73290765749576
2014-12-26,255000.0,1389600040,1389600040,4.0,2.5,1987.0,6000.0,2.0,0.0,0.0,3,7,1987.0,0.0,2011,0.0,98001,47.2679,-122.255,1880.0,9589.0,Urban,23.651823878085896
2014-07-17,375000.0,9276200220,9276200220,1.0,1.0,720.0,3166.0,1.0,0.0,0.0,3,6,720.0,0.0,1920,,98116,47.5811,-122.389,1140.0,6250.0,Urban,3.1682999900437134
2014-10-02,375000.0,7904700032,7904700032,2.0,1.5,1130.0,912.0,2.0,0.0,0.0,3,8,1000.0,130.0,2006,0.0,98116,47.5638,-122.388,1500.0,1474.0,Urban,3.9205646878079694
2014-07-22,518380.0,3744000040,3744000040,4.0,2.5,2810.0,4500.0,2.0,0.0,0.0,3,9,2810.0,0.0,2014,0.0,98038,47.3552,-122.023,2980.0,5046.0,Urban,22.564412670243275
2014-07-21,346000.0,1773100604,1773100604,3.0,3.25,1500.0,1442.0,2.0,0.0,0.0,3,8,1150.0,350.0,2007,0.0,98106,47.5592,-122.362,1500.0,1533.0,Urban,3.5339618653334375
2015-02-23,302059.0,9268850360,9268850360,4.0,2.0,1390.0,745.0,3.0,0.0,0.0,3,7,1390.0,0.0,2008,0.0,98027,47.5393,-122.026,1390.0,942.0,Urban,14.999509961919987
2014-07-23,549950.0,8956200770,8956200770,4.0,3.5,3906.0,9674.0,2.0,0.0,2.0,3,9,3906.0,0.0,2014,0.0,98001,47.2931,-122.264,2673.0,6500.0,Urban,21.867213728469853
2015-02-19,900000.0,2424059170,2424059170,5.0,6.0,7120.0,40806.0,2.0,0.0,4.0,3,12,5480.0,1640.0,2007,0.0,98006,47.5451,-122.114,3440.0,36859.0,Urban,11.008339825536893
2014-07-11,397500.0,1934800133,1934800133,3.0,2.5,1470.0,1256.0,2.0,0.0,0.0,3,8,930.0,540.0,2006,0.0,98122,47.6033,-122.309,1510.0,1797.0,Urban,1.094689200582357
2014-11-21,1080000.0,5556300109,5556300109,5.0,3.5,3230.0,7560.0,2.0,0.0,0.0,3,10,3230.0,0.0,2007,0.0,98052,47.6467,-122.118,3230.0,8580.0,Urban,10.355724935628656
2015-04-22,775900.0,2326600150,2326600150,3.0,2.5,2700.0,5764.0,2.0,0.0,0.0,3,9,2700.0,0.0,2014,,98075,47.5618,-122.027,3270.0,14700.0,Urban,14.546949724962438
2015-05-08,510000.0,3751600409,3751600409,4.0,2.5,4073.0,17334.0,2.0,0.0,0.0,3,8,4073.0,0.0,2008,0.0,98001,47.2949,-122.27,1780.0,9625.0,Urban,21.704907305733727
2014-08-29,471275.0,3814900210,3814900210,4.0,2.5,3361.0,5038.0,2.0,0.0,0.0,3,9,3361.0,0.0,2014,0.0,98092,47.3269,-122.165,2316.0,4105.0,Urban,20.817649039817436
2014-09-11,288000.0,9542840730,9542840730,4.0,2.25,1610.0,3560.0,2.0,0.0,0.0,3,7,1610.0,0.0,2010,0.0,98038,47.3669,-122.02,1760.0,3692.0,Urban,22.04043517762128
2014-10-16,989990.0,2937300540,2937300540,4.0,3.5,3830.0,7150.0,2.0,0.0,0.0,3,9,3830.0,0.0,2014,0.0,98052,47.7049,-122.126,3640.0,6055.0,Urban,11.769804101405802
2014-06-12,300000.0,7549800543,7549800543,3.0,3.25,1470.0,1235.0,2.0,0.0,0.0,3,7,1180.0,290.0,2008,0.0,98108,47.5537,-122.313,1470.0,1243.0,Urban,3.7352663167565607
2014-06-23,664950.0,4058800439,4058800439,5.0,3.0,3190.0,7081.0,1.0,0.0,2.0,3,9,1890.0,1300.0,2013,0.0,98178,47.509,-122.24,2270.0,7623.0,Urban,7.971987164676273
2015-03-03,390000.0,982850120,982850120,3.0,2.25,1490.0,4539.0,2.0,0.0,0.0,3,7,1490.0,0.0,2009,0.0,98028,47.7607,-122.233,1750.0,4667.0,Urban,11.628398135803408
2015-03-21,670000.0,9476010120,9476010120,5.0,2.75,2900.0,5155.0,2.0,0.0,0.0,3,8,2900.0,0.0,2008,,98075,47.5977,-122.008,2900.0,6176.0,Urban,15.111527344182651
2014-07-09,487000.0,5200087,5200087,4.0,2.5,2540.0,5001.0,2.0,0.0,0.0,3,9,2540.0,0.0,2005,0.0,98108,47.5423,-122.302,2360.0,6834.0,Urban,4.632921358369011
2014-07-23,769995.0,7308600040,7308600040,5.0,2.75,3360.0,12080.0,2.0,,0.0,3,9,3360.0,0.0,2014,0.0,98011,47.7757,-122.173,3360.0,9724.0,Urban,13.85394000695195
2014-05-08,321950.0,1498301048,1498301048,2.0,1.25,860.0,1277.0,2.0,0.0,0.0,3,7,860.0,0.0,2007,0.0,98144,47.5842,-122.314,1280.0,1265.0,Urban,1.7384412116582622
2015-04-27,613500.0,2738630040,2738630040,4.0,2.5,3020.0,6068.0,2.0,,0.0,3,9,3020.0,0.0,2006,0.0,98072,47.773,-122.16,3240.0,5757.0,Urban,14.032608478065768
2014-08-06,300000.0,6300500081,6300500081,3.0,2.5,1330.0,1200.0,3.0,0.0,0.0,3,7,1330.0,0.0,2002,0.0,98133,47.7034,-122.344,1330.0,1206.0,Urban,6.739084610066345
2014-11-25,400950.0,3845100620,3845100620,4.0,2.5,2578.0,4554.0,2.0,0.0,0.0,3,9,2578.0,0.0,2014,0.0,98092,47.2603,-122.194,2647.0,4554.0,Urban,24.757147707357845
2014-09-18,389517.0,255450040,255450040,4.0,2.5,2640.0,4725.0,2.0,0.0,0.0,3,8,2640.0,0.0,2014,0.0,98038,47.371,-122.017,2370.0,4725.0,Urban,21.92208545825541
2014-08-21,255000.0,880000211,880000211,3.0,1.75,1260.0,1133.0,2.0,0.0,0.0,3,7,810.0,450.0,2011,0.0,98106,47.5261,-122.361,1260.0,1172.0,Urban,5.696364651572737
2015-02-20,1080000.0,2163900081,2163900081,3.0,2.5,1990.0,1891.0,3.0,0.0,0.0,3,9,1990.0,0.0,2012,,98102,47.6271,-122.324,1990.0,3600.0,Urban,1.492608297160129
2014-08-28,636230.0,3448900290,3448900290,4.0,2.5,2840.0,6284.0,2.0,0.0,,3,9,2840.0,0.0,2013,0.0,98056,47.5135,-122.169,2790.0,7168.0,Urban,9.943129931097001
2014-12-16,375000.0,263000006,263000006,3.0,2.5,1530.0,1131.0,3.0,0.0,0.0,3,8,1530.0,0.0,2009,0.0,98103,47.6993,-122.346,1530.0,1445.0,Urban,6.46543789190331
2014-06-04,586500.0,1972200882,1972200882,3.0,2.5,1780.0,1487.0,3.0,0.0,0.0,3,8,1600.0,180.0,2006,0.0,98107,47.6539,-122.351,1780.0,1300.0,Urban,3.4114345892812317
